Idiom,Sentence,
smoking jacket,"As founder, publisher and CEO of Playboy Enterprises, Hefner built a new image of himself: forever clothed in silk pajamas and a smoking jacket, surrounded by fabulous beauties, living the jet-setting bachelor lifestyle in his famous mansion."
smoking jacket,"The cosy, smoking jacket-esque lining keeps you warm even in January, and when it’s removed (and the excellent vents unzipped) it becomes a very attractive summer option."
smoking jacket,"The documentary explores how Mr Mackenzie, who wrote Whisky Galore in 1947 and which was adapted into a film in 1949, visited Ms Shaw and her husband at their Canna house so often that the typewriter he used to write his famous novel along with his slippers, smoking jacket, a handkerchief with his initials and a cigar case, complete with two cigars, are still there."
smoking jacket,"Upon Spearhead's release, the BBC decided to switch from black and white to colour - displaying these foes, and Jon Pertwee's velvet smoking jacket and cape, in all their technicolour glory."
smoking jacket,The black-and-white portrait frames the Lawrence High School student in a satin smoking jacket with an oversized flower fixed to the lapel and a comb- over sculpted with pomade.
smoking jacket,"The enhancements are most noticeable when viewing anything red -- from a smoking jacket to frothing liquid in beakers, a bulging red tongue or blood dripping from a head wound -- with a saturated hue that will practically burn out the eyes."
smoking jacket,"Dust down the velvet smoking jacket, back comb those sideburns, pour yourself a rather large drink and put your feet up on the pouffe for another baffling investigation in the company of Britain's super-suave small-screen sleuth, bestselling author and number one bon viveur."
snail mail,"I get very annoyed because, periodically, I get snail mail and periodically I see ads on TV and ads on the Internet offering the faster service [from AT&T],"" Epstein told Ars."
snail mail,"On the other hand, when circumstances prevent us from being there — in person, face to face — we should make the effort to connect in whatever way we can, whether it be phone, computer, or old fashioned snail mail."
snail mail,"A hospital spokesperson said physical letters will eventually be added as a way to communicate with the elderly about vaccine appointments, but snail mail makes it tricky to match patients with supply."
snail mail,The Chef Care Package Program continues this connection in a surprisingly analog method… snail mail.
snail mail,"Now, if clients don’t want to do it in person, it requires, at least in some states, video calls along with the document being sent back and forth via snail mail or delivery service."
snail mail,"Whether it's through email, snail mail, on the phone or on a video call, Cairns recommends all grandparents missing their grandchildren use stories to stay in touch during the pandemic."
snail mail,"Check your email's junk folder to make sure you haven't missed updates and make sure you're getting snail mail just in case, Paris advises."
snail mail,"The interview took place after almost a year of the Herald shadowing him behind bars via telephone, video chats, text messaging and snail mail."
snail mail,"It’s an email or snail mail letter that a student sends directly to the admissions office and, if possible, directly to the college admissions representative responsible for their high school."
snail mail,"Then, whether you are sending an update online, by snail mail or by calling in to the admissions staff, be courteous and ask if your update would help or if it would be overkill."
snail mail,"Instead of letting snail mail handle this precious cargo, the guys at Cops & Doughnuts hit the road Wednesday to drop off the goods in person."
snail mail,"People don’t send snail mail anymore,” he said."
snail mail,"If you sign up online, you’ll receive an email every morning with an image of the snail mail you’ll receive later that day."
snail mail,Yes by “snail mail.”
snail mail,He went on to express his love for snail mail in general.
snail mail,Snail mail” is not a thing of the past!
snail mail,"The IRS only uses snail mail to communicate with taxpayers, and the agency encourages taxpayers not to engage with anyone claiming to be with the IRS by online communication or phone."
snail mail,They are not allowed to use email or snail mail.
snail mail,"Reach out with snail mail, a postcard or a thank-you note."
snake oil,"Unfortunately, in this case, school administrators may have fallen for snake oil, and taxpayers are footing the bill."
snake oil,"Snake oil salesmen, such as this, who endanger consumers should take this arrest as a stern warning."
snake oil,"Regardless, there is clearly a displacement there which is conducive to snake oil salesmen, since they are cultivating audience to focusing on unattainable fantasy rather than engage with actual product, except in the end the actual product is what exists to engage with."
snake oil,"Snake oil salesmen, such as this, who endanger consumers should take this arrest as a stern warning,"" said Special Agent in Charge Robert Hammer, who oversees Homeland Security Investigations (HSI) operations in the Pacific Northwest."
snake oil,"Thomas Mahler, Moon Studios founder and director of the Ori series, is sick of it and has branded those guilty of such action, including the makers of Cyberpunk 2077 and No Man's Sky, ""snake oil salesmen."""
snake oil,"But it’s not snake oil, it’s science that is uncovering truths about animal health, and human health, in nutrition."
snake oil,"Craig Kelly was out on podcasts yesterday spruiking the benefits of snake oil Covid treatments and undermining the public health response,"" he told ABC radio."
snake oil,"In a post on ResetEra titled ""Why are gamers so eager to trust and even forgive the snake oil salesmen?"""
snake oil,"You can imagine the feed moguls of decades ago laughing out loud at the idea of gourmet, natural feed recipes – one step removed from hippies, granola and snake oil."
snake oil,"This is probably naive but I don't think these people are trying to sell ""snake oil."""
snake oil,"Snake oil salesmen, such as this, who endanger consumers, should take this arrest as a stern warning,"" he added."
snake oil,"Scammers seized on this opportunity as soon as the pandemic took hold, offering snake oil cures that never materialized in exchange for credit card numbers or hacking their target's computers."
snake oil,"The snake oil salesman tactic is to promise big things and then remain silent knowing it to be untrue happily selling games until you called out, AFTER the customer has already bought the game."
snake oil,"Then there are disreputable players looking to sell snake oil products and miracle cures, Ms Varlow said."
snake oil,"While crackdowns help, educating people how to spot a charlatan is the only way to truly put an end to the practices of these snake oil salesmen and women."
snake oil,"They are Trump voters who have been lied to, brainwashed and manipulated by a snake oil salesman who you continue to support."
snake oil,"These days, there are no shortage of snake oil salesmen seeing St. Louis as their next mark."
snake oil,"There’s a whole cottage industry around CBD, not dissimilar from snake oil, purported to do everything with very little evidence.”"
snake oil,Watch: Australian MP gets in heated debate with political opponent who endorses 'snake oil Covid treatments'
snake oil,Megaphones for snake oil salesmen will exist for as long our media runs off snake oil sales.
snake oil,"Regularly touted as a cure-all for America’s insurance woes, this proposal has sticking points that could make it more like single-payer snake oil."
snake oil,Beware of socialist snake oil salesmen promising to cure our economic problems by moving America closer to socialism.
snake oil,The original snake oil came to America with Chinese immigrants who used oil from water snakes that was rich in omega-3 acids that are effective in reducing inflammation.
spinning jenny,"Whilst Manchester, and Lancashire more generally, did certainly make numerous important contributions to the industrial revolution (Arkwright's water frame, Hargreave's spinning Jenny, Kay's flying shuttle, Nasmyths works in Salford etc etc etc), I always thought that the Bessemer process was primarily developed in Sheffield, which is most certainly NOT in Lancashire."
spinning jenny,"A working model of a spinning jenny, recordings of how the machine would sound in use and a heritage trail would bring the time of the invention, in 1764, to life it is hoped."
spinning jenny,"From Abraham Darby's iron smelting triumph to James Hargreaves and his Spinning Jenny, via the waterways and the Age of Steam, my textbooks were filled with the captains and glories of industry."
spinning jenny,"A COMMUNITY group hopes to celebrate their village as the birthplace of James Hargreaves, the inventor of the spinning jenny, through a museum."
spinning jenny,"The spinning jenny supplanted weavers, buttons uprooted lift administrators, and the Internet drove travel services bankrupt."
spinning jenny,"The cave was apparently quite spacious, with room for a spinning jenny and a large library."
spinning jenny,"If desired, use a spinning jenny to unwind the wire from its spool."
sugar daddy,"At a time when many cities have undertaken Vision Zero campaigns to eliminate traffic fatalities, and made a move toward “complete street” design — which takes cyclists and pedestrians as much into account as it does the movement of cars — it’s time for the U.S. Department of Transportation, newly helmed by Pete Buttigieg, to catch up and not simply function as a sugar daddy for highways."
swan song,Who will he start a program with and will it lead to his own swan song?
swan song,"In what will be Sanchez’s swan song in the promotion, the Ultimate Fighter 1 winner has billed the fight as a legend vs legend."
swan song,"And Episode 8 will be Sloane's swan song, which was most probably shot back in December 2020."
swan song,"Longtime quarterback Drew Brees has likely played the last game of a Hall of Fame career, although unfortunately for fans in the Big Easy, Brees’ swan song was yet another disheartening playoff defeat, this time against the eventual champion Buccaneers in the Divisional Round."
swan song,"Because of Manning, I was inspired to write “an open letter” to our quarterback following the heartbreaking loss in Super Bowl 48, which brought me to Mile High Report and ultimately allowed me the opportunity to cover Super Bowl 50 - the game that turned out to be Manning’s golden swan song."
swan song,"Ever since the sudden retirement of Andrew Luck, the ongoing debate of what to do long term at West 56th Street has continued, and recently it reached an unnecessary crescendo with the swan song season of Philip Rivers, who wasn’t the right guy to begin with as much as he was the best available veteran."
swan song,"In fact his swan song was sandwiched between the two Deadpool movies, released in 2016 and 2018 respectively."
swan song,"The potential swan song for one of the league's most prolific passers was an awkward record scratch of a performance: 19-of-34 passing, 134 yards, a touchdown and three killer interceptions, including one that essentially iced the game for the Buccaneers."
swan song,I guess they’re meant to be Cadillac’s swan song for internal combustion today.
swan song,Zen 3 is the AM4 swan song everyone wanted
swan song,Witten's swan song was far from a hit.
swan song,"Now worn, wise, and not lacking in horse meat — Overeem’s swan song could be a title shot, or it could be a title shot that never comes."
think tank,"Apart from the exports, the British think tank also said that import growth picked up in December too, resulting in faster growth in Q4 compared to the previous quarter."
top dog,"One thing is different this time around, however — Fox News is no longer the top dog."
white spirit,"Stacey ended her friendship with Terrence Armer, who became abusive and threatening, culminating in his gaining entry to her flat, dousing her in white spirit and setting her alight."
white spirit,"Patrick Rittich doused a pair of his boxer shorts in white spirit to start the blaze at the house in Birk Lea Street, West Bowling, Bradford."
white spirit,"Kevin Read then ripped up books and magazines to add to the pile and doused the lot in white spirit, gathered up his own belongings in a bin bag, called a taxi, and waited."
white spirit,"Smart, 38, of Doncaster Road, Selby, also doused himself in white spirit, tied himself to a tree near Brayton Church off the A19 near Selby and called 999."
white spirit,Yet many people will remove paint from their skin with white spirit having concluded a DIY painting job at home.
white spirit,"The major consumption of white spirit is used in paints, lacquers and varnishes."
white spirit,Man doused boxer shorts in white spirit to set family home on fire amid fears partner was having affair
white spirit,They are then shown refilling the guns with white spirit and repeating the stunt.
white spirit,When they poured the white spirit into the gun it was spilling everywhere.
white spirit,"However, high cost of white spirits may hamper the market growth in the coming years."
white spirit,"You never know how an accelerant like white spirit is going to react and there is the potential for people to end up seriously burnt with flash burns."""
white spirit,The global white spirits market is segmented by application and grades.
white spirit,"By geography, the global white spirits market has been segmented into North America, Europe, Asia Pacific and rest of the world (RoW)."
white spirit,"Homebase Eastbourne donated white spirit, brushes, wire wool etc."
white spirit,They visited the shop and found CCTV showing Smart buying the white spirit four hours before.
white spirit,"There needs to be enough room to spray contact cleaner, or pour white spirit between them."
white spirit,Shifting focus towards low aromatic white spirits would provide attractive business opportunities for the market in the coming years.
white spirit,A murder investigation was launched and police confirmed white spirit had been poured through the letterbox.
white spirit,You need to remove all signs of the old retaining glue and bits of rubber by spraying with contact cleaner or white spirit and rubbing clean.
white spirit,"He bought the white spirit when he went for cigarettes, soaked his boxer shorts in it and set the bathroom on fire."
white spirit,"The video shows two boys near a river filling their plastic guns with white spirit instead of water, then lighting the flammable liquid to shoot flames into the air."
white spirit,Gloss paints use a chemical called white spirit.
zebra crossing,"The proposed zebra crossing is located on the pedestrian desire line for children and parents going to and from the estates north of Dorchester Road,"" it said."
zebra crossing,"He said that, under the council's plans for improvements to the A19 corridor, which includes Fishergate, the zebra crossing was set to be replaced by a Pelican crossing anyway, which would mean removing the poles and installing traffic lights."
zebra crossing,The Fab Four featured on a zebra crossing outside on the cover of their 1969 album Abbey Road.
zebra crossing,They had not used the zebra crossing on the evening because the hotel was right opposite and at that time of night there were hardly any cars.
zebra crossing,"Nigel Berry, 38 said: ""I think it's poor planning having a zebra crossing right by a roundabout on quite a busy road in the city centre."
zebra crossing,"He said: ""I'm not convinced a zebra crossing is appropriate in that position."
zebra crossing,"In the photo Mae can be seen making her way across the zebra crossing, and just metres away from her is Sir Paul McCartney."
zebra crossing,"MTPD warned that it would initiate action against motorists, who do not halt their vehicles to allow pedestrians to cross the road using zebra crossing."
zebra crossing,During the day they used to use the zebra crossing because there were a lot of cars.
zebra crossing,Drivers involved in road accidents near or on zebra crossings are dealt with seriously.
zebra crossing,"The heroic video, shot in the city of Hangzhou in Zhejiang Province on January 29, shows a bus running over an elderly man jogging over a zebra crossing."
zebra crossing,"He was crossing the road using a zebra crossing, when a reckless speeding bus hit him, said Ahsanullah, father of the deceased."
zebra crossing,"Mr Groves said the bus stop by Lidl ""blocks traffic completely"", the zebra crossing ""is not well planned"" and the junctions with Cotswold Way and Mason's Drive are ""causing tailbacks at peak times."""
zebra crossing,"Earlier this week, county council cabinet member for highways Alan Amos promised an unpopular zebra crossing near Asda on Pheasant Street will be replaced with traffic lights by 2020."
zebra crossing,"The current two stage crossing at Clover Hill Road and Boatman Way will be removed, with a new raised table parallel zebra crossing for pedestrians and a crossing for cyclists, put in its place as part of the £50,000 work."
zebra crossing,"Marked foot crossings, otherwise known as zebra crossings, are not considered suitable for the road configuration and speed limits along Northcliffe Drive and the refuge crossings are considered the most appropriate facility at this location."""
zebra crossing,"He was also accused of having failed to stop, driving without a licence and insurance, leaving the scene of a crime, failing to drive slowly near a zebra crossing and driving at excessive speed."
zebra crossing,"This came just weeks after the zebra crossing on Croft Road, between the Hive and racecourse, was replaced with traffic lights as part of a £3.2million grant from the Department of Transport."
zebra crossing,"The complaint to the council by Mrs Colbeck said: ""Customer called to complain that the new zebra crossing in Skipton Road is inadequate and is placed in a dangerous location."
zebra crossing,"Inspections will be strengthened to crackdown traffic rule violations including drunken driving, using mobile phones while driving, illegal car parking, neglecting pedestrians on Zebra crossing and traffic signal violation from February 7 to 17."
zebra crossing,"A spokesman for the council council said: ""The highways regulations say the minimum distance to a junction for a zebra crossing should be five metres and this isn't within that."""
zebra crossing,The zebra crossing used to be slightly further up the hill.
zebra crossing,"It would have dividers with trees, footpaths, bicycle tracks, jogging areas or walkways, sitting areas, zebra crossing, street lighting and road furniture.”"
zebra crossing,"He began to check and press the terminal and did not pay attention to what was in the path of his vehicle, and did not notice the zebra crossing."
out of the blue,"‘ Well , it 's a recognised symptom of the condition that an attack can come out of the blue ."
strike a chord,The Prime Minister believes that her words strike a chord with the British public .
muddy the waters,It has also sent the West numerous doubtful and bogus defectors to muddy the waters .
get it up,"He played his third shot from the semi - rough to the left of the green , got it up fast over the bunkers and finished about six feet from the pin ."
point the finger,"Prince Charles 's new private secretary , Commander Richard Aylard pored over the articles looking for clues while the Queen 's private secretary , Sir Robert Fellowes pointed the finger at the staff inside Kensington Palace ."
point the finger,That made two unwanted witnesses to point the finger at me .
feel the pinch,BITTER BLOW : Beer sales are feeling the pinch
six of the best,"Without his moustache , the little spin magician looked more boyish than ever , prompting the thought that unless he cooled down he might benefit from six of the best from the carpet - slipper ."
make a killing,"Gardening columns in the Sunday newspapers were full of it , magazines and television programmes gave advice and encouragement and the garden centres made a killing on weedkiller sales ."
clear the decks,"And his formal split from Diana clears the decks for a marked change in the way he and Camilla , 44 , conduct their friendship ."
get to grips with,"in the eye of the storm , England prop Jason Leonard gets to grips with debutant scrum - half Andy Nicol as England begin to take control after a shaky opening half ."
by the book,But the police had been called so everything had to be done by the book .
moment of truth,"A moment of truth is looming for both sides of this co - dependent , and ultimately dysfunctional , economic relationship ."
follow in someone's footsteps,‘ Your father repealed the law making you his natural successor once he realized you 'd never follow in his footsteps .
make a meal of,However the Americans are so helpful and flexible that if a starter does particularly take your fancy you are perfectly welcome to make a meal of that and nothing else .
in the pink,In the Pink
on the ball,Apes do n't understand profit and in any case can never keep their eye on this ball .
against the grain,"Out of duty she had caved in , but it still went against the grain ."
on a shoestring,"But , increasingly , with the availability of easy credit , it 's possible to shop till you drop on a shoestring salary ."
run out of steam,This attitude was bitterly criticized by republican politicians who felt that he had given an enormous fillip to a rebellion that would otherwise have run out of steam .
force someone's hand,"However , with attendances falling and United facing a potentially damaging FA Cup third - round draw away to Nottingham Forest , Edwards 's hand may yet be forced ."
play with fire,"The war took away the unfortunate necessity , as Unionists saw it , to play with fire in the national interest , but it did not materially alter their view of themselves ."
on the wagon,"Monty was supposed to be on the wagon and I certainly did n't see him drinking , until I discovered that every time he passed the bar he 'd pick up any bottle that was on the bar and drink it ."
turn the tables,"Following its own ‘ annus horriblis,’ UK software accountancy firm Pegasus Group plc , Kettering , Northamptonshire , has turned the tables again and reinstated Johnathan Hubbard - Ford ( forced out last October ) as chief executive officer after shareholders demanded a management shake - up ."
under the sun,"And now that they can be found in every colour under the sun , they 're even more versatile ."
point the finger,He 's the man to watch for the moment — until we can point the finger at somebody else.’
move the goalposts," Moving the goalposts like this is unfair , ' Keep said ."
on the cards,A repeat of the Stormseal UK final between Davis and Stephen Hendry is on the cards .
up in the air,"EMI A & R boss Nick Gatfield could shed little light on the situation : ‘ It 's all up in the air at the moment , we are not sure what is going to happen ."
grasp the nettle,"When the right hon . Gentleman came to that office , he had the opportunity to grasp the nettle of prison reform ."
at the end of the day,"At the end of the day , there are experiences to be shared , new friends to be introduced and tans to be compared over a convivial drink ."
cap in hand,"Does the Prime Minister agree that the elderly , sick and disabled should automatically receive a heating allowance every winter instead of having to go cap in hand to the Government ?"
break someone's heart,Mr Wilson said the news of the Loyalist killings ‘ broke his heart’ .
touch and go,By the time we reached Llanberis it was touch and go whether we would make it back to base at all that night .
to the tune of,"Just as any oppressed man is most enslaved when he becomes shameful in his own eyes , so the Christian is deepest in captivity when not only in his believing but in his doubting too he dances to the tune of his culture 's parody of his faith ."
heart of gold,"Then he got the girl ( the bartender with the heart of gold ) and rode his motorcycle into … well , an ending ."
twist someone's arm,"She will twist your poor rich senile arm to pay you out , because you have an airy house on the hill , and she goes home to a room in the damp and humid valley ."
on the cards,"He and Chris Grant , on The Thinker , jumped the last together , but it was always on the cards that McCourt would have the upper hand ."
heart and soul,"He , that he 's now a Director of this Ipswich Buses and I do n't think you can get a better man to do it because he is heart and soul in transport , he , the things that he brought in , the different innovations that he brought in were good , I mean he brought in , he brought in all this erm operated vaults and all that sort of thing and all this electronic gear that they are working now ."
take the fall,"But , of course , it would be delightful if she took a fall ."
feel the pinch,"In addition , parish priests were feeling the pinch through reduced income from alms and tithes ."
make a splash,"IF you want to make a splash at the Christmas party without sinking into the red , it 's easy to make your own outfit ."
take a back seat,"McDonough has just been handed his third suspension of the season following his sending off offence at Rochdale last weekend , and he is prepared to take a back seat for much of the rest of this season — if not all of it ."
behind someone's back,"Although , she reasoned realistically , if he had been fooling around behind her back it indicated that what he felt for her fell very far short of love , in which case he would probably have cancelled the wedding if she had n't ."
on a roll,We are on a roll and it 's great to be involved.’
kiss of death,And one blessing is that we are n't likely to be saddled with the tag ‘ Team of the Nineties’— which is a real kiss of death — while we 're trying to find our feet in the Premier League.’
over the moon,DELIGHTED : Mr Misery Champion Rod is plainly over the moon about his new title
pack a punch,The trick is to pack as much magnetic punch into as small an amount of seawater as possible .
in the final analysis,"Well in the in the final analysis of the of the er the er considerations of these two sites the er area of Ske Skelton in general , erm it was considered that they that they did not perform a greenbelt function ."
get to grips with,"Children at Hardy Memorial Primary in Richill got to grips with such intricacies as foreign currencies , languages , customs , national flags and costumes and of course , food ."
doom and gloom,The constant exposure to doom and gloom that most of us take for granted can be a source of hidden stress — if you have real problems to contend with you do not need this extra mental burden .
get a grip,Lloyd 's needs to get a grip on more ‘ safe’ business to offset its increasing tendency to be at the wrong end of big disasters such as Piper Alpha .
with a vengeance,"On one level The Freshman works exceedingly well , its clever - clever script and free - and - easy exploitation of Matthew Broderick and , remarkably , Marlon Brando find ways to make an audience laugh with a slick vengeance ."
on a shoestring,The books give all the insider know - how for staying and getting around a country on a shoestring budget .
force someone's hand,He then forced Ranulf 's hand close to that of the corpse .
to the tune of,"We know that the British Medical Association say it 's under - funded to the tune of six billion pounds but we 'll say what we said before we took control of this Council , we 'll open the books and we 'll direct resources to priorities ."
blaze a trail,"bounce back when things go wrong and find new pathways , blaze new trails ."
heart of gold,But the heart - of - gold whore and the con man are sentimentally conceived .
behind closed doors,"My main fear is that once the initial publicity for this has died down , that the Health Authority may attempt to have some sort of behind closed doors , almost like a cover up , and I think that , that , the , this is , this incident has got such ramifications for hospital security in general , there should be a full public enquiry ; and the public have a right to know what went on ."
the icing on the cake,"Sponsorship should of course be the icing on the cake , there should be enough in , in competition in regattas and themselves but people are interested enough to go and to support and that sponsorship actually allows you to do things that you would n't have been able to do otherwise ."
ring a bell,"With regard to the theme of today 's Conference — namely the retraining of language teachers , I hope that my experience on these pilot courses will be of interest , and may even ring some bells ."
in a nutshell,‘ I guess that 's the message in a nutshell!’
cap in hand,Even a president whose party controls both the House and the Senate is obliged to approach the legislature more or less cap in hand as he seeks approval for his programme .
on the hop,NORTH Sea oilmen were caught on the hop by petroleum tax changes announced by the Chancellor — and many did not like what they heard .
out of the blue,"Then , on 8 May , the Secretary of State suddenly announced out of the blue that the advertising of that post was to be put on ice ."
do the right thing,"in doing the right thing , so confident"
take a back seat,"All the feelings that had taken a back seat since they had slept together resurfaced , and she suddenly felt lost and confused ."
over the top,Keith thinks this is over the top .
light at the end of the tunnel,"I would have liked to have done better in the League this season , but I can see light at the end of the tunnel now ."
free and easy,In these free - and - easy days people are making their own rules already .
feel the pinch,"Feeling the pinch after Compaq Computer Corp 's recent price reductions , ZDS says it 's also working to bring its pricing policies more in line with its competition ."
get stuck in,"He relished the fight , like he relishes getting stuck in , but did n't really enjoy the job ."
burst someone's bubble,So hopefully he 's going to burst West Ham 's pretty bubbles ?
to the bone,"It had been in his eyes when he lay on the bed staring rigidly at the ceiling , a terrifying , heart - rending pain that cut her to the bone ."
cut and thrust,"After all , he 'd always clearly preferred the ruthless cut and thrust of the business world to that of marriage and domesticity — his freedom to that of commitment ."
one of those things,But Gosney admitted : ‘ It was a 50 - 50 ball and one of those things that happens .
ring a bell,"Because I 'm on a district executive committee at the moment and I do n't , that name does n't ring a bell"
force someone's hand,Mozart 's hand was forced .
go to the wall,"The number of businesses going to the wall was 21pc higher than the previous quarter and 20pc up on the same period a year ago , underlining the renewed strength of recession since the spring ."
push someone's buttons,but that pushed Southend 's scoring button and they hit back with two more …
on the ropes,"But behind the apparent success , the company was on the ropes ."
in the final analysis,"In the final analysis , it must be thought of as the eternal and original artistic power that calls into being the entire world of phenomena ."
in cold blood,But was it necessary to kill my men in cold blood ?
night and day,"She says they used her orchard as a toilet , and their property was invaded night and day ."
toe the line,"It is not so much the whips as the local constituency activists who indirectly but effectively apply sanctions ( such as not readopting him or her ) to keep the overwhelming majority of MPs toeing the party line , and government control very tight ."
go for the jugular,Watching the children together gave reassurance that childhood is not all one - upmanship and go - for - the - jugular .
the icing on the cake,More goals would have been the icing on the cake.’
grind to a halt,"During this period the Commission sought to win agreement for fundamental reform of the EC 's common agricultural policy ( CAP ) , in part to restrict the growth of intervention stocks ( or "" food mountains "" ) and in part as a result of pressure to reduce the EC 's level of agricultural subsidy in the context of the "" Uruguay round "" of multilateral trade talks of the General Agreement on Tariffs and Trade ( GATT ) , which ground to a halt in December 1990 [ see p. 37930 ] ."
off the hook,"The Spectator gets its readers off the hook by a return to Malthus , who made a virtue of not helping the poor , as then , he informed us , they would drag us down by overbreeding ."
strike a chord,"Or , to strike another chord of apprehension , as expressed in the Report of the Prison Commissioners for 1907–8 : ' He drifts , and the tidy scholar soon becomes a ragged and defiant corner loafer . '"
at the end of the day,"But it would be very interesting if er you had a positive er proposal or something constructive to make which we might be able to examine , but I can tell you at the end of the day money is required and this government wo n't allow to spend er , the money that er we have got er er erm at the moment that we could , er use but they wo n't let us ."
one of those things,"his idea of satire actually is erm , if I hear satire , it 's another one of those slippery things , you know where does begin ?"
make a killing,"One of the psychologists , who moved into the salesman 's world like witch doctors and made a killing , was Dr Ernest Dichter from Freud 's own city of Vienna , the ‘ father’ of Motivational Research , whose institute could be hired to help sell anything for $ 500 a day ."
make the cut,"Grady slipped with a 75 but made the cut , as did Roger Davis with a splendid 68 to retrieve his position after a first round of 77 ."
with a view to,Recognising there appeared to be substantial support for this move he approached Robert Naish privately with a view to easing the inevitable changeover .
eat someone alive,"First time I see him in his uniform , he looked that lovely I could 've eaten him alive ."
spill the beans,"Well , in the nick of time they realized that all that Anna was wailing about was some French floozy the prince was n't even particularly attached to ( a crony of Anna 's , a censorious old toad who lived in hotels and got everything half wrong , had spilt the beans to her ) ."
on the trot,"And as I say , there was always one I remember that sticks passively in my mind when she came over in one December five weekends on the trot !"
get off the ground,"The trouble was that the paper never seemed to get off the ground , which was typical of the Big Flame and ‘ Beyond the Fragments’ approach ."
face to face,Because if you leave anything to chance they 'll blow you out when you get face to face .
walk all over,I suspect that there 'll there 'd been a certain amount of alienation for a long time things that the men had to accept because the people with the money and therefore the power said that they had to you know a I think quarry men are very proud on one level great sort of craftsmen in a way and erm I 'm sure that you know th the last couple of years well I 've heard them say really tha that there 'd been things niggling them with the management but I suppose this was just like a blatant smack in the face and they realize that if they accepted this if they let the management walk all over them this was the thin end of the wedge you know that .
break someone's heart,"It would break his immigrant heart , too ."
scratch the surface,Unable to offer Rossini a bicentenary gift of Il viaggio a Reims ( Ferrara finally inherited that project ) the Théâtre des Champs - Elysées presented in the space of a week a display of Rossini singing that barely scratched the surface .
follow in someone's footsteps,The pianist is Michael Garrick and altoist Martin Hathaway has the daunting task of following in Harriott 's footsteps .
neither here nor there,"No , that 's a , that 's , right , but I mean that 's neither here nor there is it ?"
power behind the throne,"War is financed by industry , and the power in any land , behind any throne , behind Hitler or behind our own democracy , is a body of immensely wealthy men whose allegiance is ultimately to their wealth , and perhaps to each other ."
keep the peace,"However , the scramble to keep the peace went on ."
on the rocks,"Duane Jackson ( Jeff Bridges ) has survived rocky adolescence and service in Korea to earn big money in the 70s boom , but as Anarene prepares for centennial celebrations , with a replica of ‘ Old Texasville’ in the town square , he 's saddled with debts of $ 12 million , a marriage on the rocks and a tearaway elder son with a liking for older women ."
look the part,I thought maybe he 'd convinced Malcolm that he was overweight — which he was n't — and Malcolm had this real thing about us looking the part .
face to face,Those interested in functional explanations of linguistic phenomena ought then to have a considerable interest in the systematics of face - to - face interaction .
face to face,top management need to devote a minimum of four full days a year to preparing data personally and having face to face meetings with one or more levels of employees to communicate crucial messages .
on the rocks,"He had taken her innocence and beguiled it , filled her childish head with enthusiasm for his own mad fantasies , and left her depleted , a high - minded virgin on the rocks of her own barren dreams ."
song and dance,"As boys , they were generally able to patch up their quarrels with a joky song - and - dance routine ( ' Me and My Shadow ' ) ."
in bed with,""" Tom Rooney told me to beware of you , not to end up in bed with you ."
with a view to,"Well , where I currently am is is saying that we should seek to revue the Commission 's overall boundaries with a view to us taking on some extra work , and that meanwhile we should suspend further recruitment ."
fly in the face of,Emphasizing the role of competition between firms in raising real wages may appear to fly in the face of the everyday reality of pay negotiations .
sing the praises of,"Having sung the praises of swimfeeders I must point out that I do not think they are the be - all and end - all of barbel fishing , specially for the very big ones ."
see eye to eye,"He said he could not serve on that sub - committeee ( consisting of Brian Close , Bob Appleyard , Phil Sharpe , Bryan Stott , Tony Woodhouse)‘when I do not see eye to eye with them on any subject’ ."
out of line,The symmetry of his body and the smoothness of his movements were thrown out of balance by the slight bulge that heaved one shoulder out of line with its fellow .
behind closed doors,"All critical decisions were taken well ahead of the Congress , behind closed doors , with very little input from outsiders ."
get the picture,To get a true picture it is important to watch a wide cross section of paddlers with a range of different backgrounds .
in cold blood,"He tried to keep his voice firm , but the thought of actually having to kill the man in cold blood numbed him ."
spill the beans,"I was shattered , but how could I defend myself by explaining that his hitherto unsuspected mistress had just rung me up to spill the beans?’"
on a shoestring,"Founded in 1981 by Beth Grossman and Don Skirving ‘ on a shoestring , a friendly bank manager , and a cold market’ , the company now employs 24 people , has a projected turnover of £ 2,75 m for the current year to August , and is looking for larger premises to cater for an expanding stockholding ."
in a nutshell,"So er just because it looks like seduction does n't mean it 's not abuse , I suppose that 's what I 'm saying in the in the in a nutshell ."
night and day,The reason for all this is because carp are very hard fish to catch and carp fishermen fish for a long period of time often a few nights and days .
over the top,"‘ Today I can have a drink like the next man without going over the top,’ he wrote in his self - confessional biography , ‘ I suppose I have learned my lesson the hard way.’"
down the road,"Alright , when the supply comes on to the market , you know , it may be nine months down the road if it 's an annual crop , if you 're looking at something like erm , production of cocoa , right now , a cocoa tree takes about nine years to mature , therefore alright , you 're not going to know what prices are going to be nine years down the road , you 're going to have to base your production decisions and therefore your output decisions on what prices are nearly a decade , nearly a decade ago ."
break someone's heart,"When she had taught Sarah to read and write it had been her textbook , and it would have broken her heart if she 'd heard such a tirade after all her patient teaching ."
cut the mustard,"Dragons of Flame is at best a weak beat-'em up , and could never cut the mustard as a bona fide roleplayer ."
